ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer,Scored Labels,Scored Probabilities,ID (2),Latitude,Longitude,City,Zip Code,Country
26208,Single,Female,160000,3,Partial College,Professional,No,4,0-1 Miles,Europe,48,No,No,0.00169745646417141,26208,-81.12065,-102.08222,M?nchengladbach,94022,Germany
11652,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No,No,0.000339118967531249,11652,,,"","",""
15774,Married,Female,60000,0,High School,Professional,No,2,5-10 Miles,North America,49,No,No,0.000677924894262105,15774,,,"","",""
11200,Married,Male,70000,1,Bachelors,Management,Yes,1,1-2 Miles,North America,58,No,No,0.000221737762331031,11200,,,"","",""
19107,Married,Male,80000,3,Partial College,Professional,Yes,2,2-5 Miles,North America,42,No,No,0.00320556829683483,19107,,,"","",""
16579,Married,Male,70000,3,High School,Professional,Yes,1,10+ Miles,Europe,53,No,No,0.00174997909925878,16579,-48.62735,140.12218,Wellingborough,NM2Z 0MA,United Kingdom
23401,Married,Male,60000,3,Bachelors,Professional,Yes,1,0-1 Miles,North America,47,No,No,0.00430678855627775,23401,,,"","",""
16506,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,32,No,No,0.0011032372713089,16506,,,"","",""
24879,Married,Female,90000,1,Partial High School,Skilled Manual,Yes,4,10+ Miles,Europe,58,No,No,8.23250520625152E-05,24879,35.48928,-30.68401,Le Mans,87731,France
26500,Married,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,58,No,No,0.000280854204902425,26500,,,"","",""
15594,Single,Female,80000,5,Graduate Degree,Management,Yes,2,0-1 Miles,Pacific,39,No,No,0.0035329454112798,15594,,,"","",""
19646,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,No,No,0.000336537166731432,19646,,,"","",""
18042,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,No,0.000837440311443061,18042,-14.6958,-146.22896,Tourcoing,94968,France
16035,Married,Male,20000,0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,No,No,0.00894457567483187,16035,-28.97033,86.55776,Delitzsch,63583,Germany
13674,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No,No,0.00288025522604585,13674,12.59383,-164.78357,Sangerhausen,11836,Germany
27926,Single,Male,100000,3,High School,Professional,Yes,4,5-10 Miles,Europe,50,No,No,0.0239164792001247,27926,59.82748,166.26842,Parchim	City,77438,Germany
20502,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,No,No,0.000547499861568213,20502,,,"","",""
11822,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No,No,0.00110599375329912,11822,,,"","",""
15103,Married,Male,80000,2,Partial College,Professional,Yes,2,10+ Miles,Europe,53,No,No,0.000491303158923984,15103,56.34633,-22.98956,Rennes,72293,France
18994,Married,Male,70000,1,Partial College,Professional,Yes,1,10+ Miles,North America,58,No,No,0.00097546522738412,18994,,,"","",""
12887,Married,Male,60000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No,No,0.0155981723219156,12887,,,"","",""
13860,Married,Female,40000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No,No,0.00712204212322831,13860,,,"","",""
28641,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No,No,0.377673774957657,28641,,,"","",""
12601,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,No,No,0.00272506033070385,12601,56.51075,88.57004,Cambridge,A6D 7KG,United Kingdom
18477,Single,Female,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,33,No,No,0.0949520617723465,18477,,,"","",""
20269,Married,Male,10000,1,High School,Skilled Manual,No,2,0-1 Miles,Pacific,57,No,No,0.000248911674134433,20269,,,"","",""
25241,Married,Male,90000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,47,No,No,0.00200702738948166,25241,,,"","",""
15761,Single,Male,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,32,No,No,0.00145482923835516,15761,,,"","",""
21563,Single,Female,80000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,34,No,No,0.00314102019183338,21563,,,"","",""
27480,Single,Female,70000,0,Partial College,Skilled Manual,No,2,5-10 Miles,North America,29,No,No,0.000340401224093512,27480,,,"","",""
28572,Married,Male,40000,3,Partial College,Clerical,Yes,2,1-2 Miles,North America,32,No,No,0.000107751671748701,28572,,,"","",""
22431,Single,Female,10000,1,High School,Manual,No,1,1-2 Miles,Europe,36,No,No,0.0736079439520836,22431,46.92327,105.35428,Jou�-l�s-Tours,30216,France
28029,Married,Male,40000,1,High School,Professional,Yes,2,10+ Miles,North America,58,No,No,0.000106181403680239,28029,,,"","",""
18880,Married,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,65,No,No,0.00997150037437677,18880,,,"","",""
26719,Single,Female,80000,4,Partial College,Professional,No,4,1-2 Miles,North America,46,No,No,0.347646236419678,26719,,,"","",""
11881,Married,Male,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No,No,0.000882477033883333,11881,,,"","",""
17330,Married,Female,70000,4,Bachelors,Professional,Yes,2,0-1 Miles,Pacific,44,No,No,0.00196996354497969,17330,,,"","",""
27596,Married,Male,80000,5,Bachelors,Professional,Yes,3,0-1 Miles,Pacific,40,No,No,0.000119715419714339,27596,,,"","",""
17649,Single,Male,40000,2,Partial College,Clerical,Yes,1,0-1 Miles,Europe,35,No,No,0.0113456165418029,17649,76.70078,120.36295,Angoul�me,30864,France
21134,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No,No,0.000102571160823572,21134,-16.81393,89.31497,Kircudbright,MC0 5NL,United Kingdom
22474,Single,Female,10000,4,Partial High School,Manual,Yes,2,0-1 Miles,Europe,39,No,Yes,0.886902570724487,22474,-64.83355,14.17541,Taunusstein,39061,Germany
13099,Married,Male,70000,2,Partial College,Professional,No,0,0-1 Miles,North America,49,No,No,0.0048047280870378,13099,,,"","",""
20176,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,25,No,No,0.000383843958843499,20176,-73.23354,-88.46343,Newcastle-upon-Tyne,QT55 2MK,United Kingdom
29284,Single,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,56,No,No,0.00136012374423444,29284,83.14336,163.34356,"","",""
13804,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No,No,0.0192925538867712,13804,55.75617,42.10507,Dole,8404,France
12564,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,No,No,0.00465506454929709,12564,-70.44051,121.64613,Freital,29001,Germany
19219,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,No,Yes,0.895392894744873,19219,,,"","",""
16537,Single,Male,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,46,No,No,0.29366859793663,16537,18.92011,-171.95928,Crieff,X7T 5KO,United Kingdom
21640,Married,Male,60000,5,Bachelors,Skilled Manual,No,3,2-5 Miles,North America,42,No,No,2.13865350815468E-05,21640,,,"","",""
15355,Married,Female,100000,3,Partial College,Professional,Yes,4,2-5 Miles,Europe,50,No,No,0.0039774258621037,15355,-54.12307,89.566,M�rignac,87380,France
13663,Single,Male,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,No,No,0.00426637381315231,13663,-66.31631,-86.82109,Strasbourg,27291,France
27333,Married,Female,100000,4,Partial College,Management,Yes,4,10+ Miles,Europe,58,No,No,3.52312490576878E-05,27333,-79.41684,-43.79462,Cagnes-sur-Mer,95363,France
22925,Married,Female,60000,4,Bachelors,Professional,Yes,3,10+ Miles,Pacific,42,No,No,8.19684719317593E-05,22925,,,"","",""
26350,Married,Female,60000,0,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,41,No,No,0.0622901245951653,26350,,,"","",""
12552,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,68,No,No,0.000285222224192694,12552,-83.97844,-11.55916,Saumur,62708,France
11803,Single,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,No,No,0.000337762932758778,11803,,,"","",""
29069,Single,Male,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,59,Yes,No,0.00480678165331483,29069,,,"","",""
18815,Married,Female,90000,0,Partial College,Professional,No,1,10+ Miles,North America,43,No,No,0.000304041168419644,18815,,,"","",""
15013,Single,Female,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,30,No,No,0.00139335729181767,15013,,,"","",""
27872,Single,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,27,Yes,Yes,0.999994456768036,27872,,,"","",""
16467,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,32,No,No,0.241036608815193,16467,-85.09199,134.49643,Lutterworth,UN65 8BF,United Kingdom
29074,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,29,No,No,0.000129398555145599,29074,,,"","",""
16488,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No,No,0.0126967998221517,16488,,,"","",""
29472,Married,Female,10000,1,High School,Manual,No,1,1-2 Miles,Europe,46,No,No,0.000434934918303043,29472,-49.777,-57.09436,Krefeld,38010,Germany
13717,Married,Female,30000,0,Bachelors,Skilled Manual,Yes,1,1-2 Miles,North America,53,No,No,0.490492105484009,13717,,,"","",""
20723,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,34,No,No,0.000233707381994464,20723,69.26251,88.73113,Fr�jus,82167,France
23260,Married,Male,30000,0,High School,Clerical,Yes,2,1-2 Miles,North America,51,No,Yes,0.642030537128448,23260,,,"","",""
16591,Married,Male,160000,4,Bachelors,Management,Yes,4,0-1 Miles,Europe,53,No,No,0.01297711674124,16591,-49.46776,-144.42212,Bremen,86157,Germany
26344,Single,Female,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes,No,0.0298449601978064,26344,,,"","",""
11312,Single,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No,No,0.00234178523533046,11312,,,"","",""
20140,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No,No,4.84075462736655E-05,20140,-43.61939,6.38851,Le Puy-en-Velay,44753,France
14703,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,34,No,No,0.00102079019416124,14703,30.73427,73.28446,Folkestone,H91 9VT,United Kingdom
23132,Married,Male,70000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,49,No,No,0.0134336082264781,23132,,,"","",""
27548,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,No,Yes,0.997626304626465,27548,,,"","",""
24821,Married,Female,70000,5,Graduate Degree,Professional,Yes,2,0-1 Miles,North America,37,No,No,0.000322383479215205,24821,,,"","",""
19509,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,30,No,No,0.00252361036837101,19509,-77.7997,30.22124,St. Clears,F5 6AB,United Kingdom
18693,Single,Female,90000,0,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,37,Yes,Yes,0.999996602535248,18693,,,"","",""
23330,Single,Male,40000,0,Partial College,Skilled Manual,No,2,1-2 Miles,Pacific,53,No,Yes,0.659512162208557,23330,,,"","",""
21100,Single,Female,30000,3,Partial College,Clerical,Yes,1,0-1 Miles,Europe,27,Yes,No,0.000993095920421183,21100,81.00406,-73.60572,Caerphilly,M3 2LS,United Kingdom
28817,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No,No,0.0725120007991791,28817,,,"","",""
26858,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,Yes,Yes,0.969974637031555,26858,-17.39879,58.81377,Fulda,66419,Germany
29244,Single,Male,110000,3,Bachelors,Management,Yes,2,5-10 Miles,North America,44,No,No,0.000767040881328285,29244,-42.05423,-140.6944,"","",""
23261,Single,Female,30000,0,High School,Clerical,No,2,1-2 Miles,North America,51,No,No,0.153413116931915,23261,,,"","",""
28571,Single,Female,40000,3,Partial College,Clerical,No,1,0-1 Miles,North America,32,No,No,0.00224232766777277,28571,,,"","",""
19758,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,No,No,0.000809782883152366,19758,,,"","",""
21170,Married,Male,70000,5,Bachelors,Professional,No,3,10+ Miles,Pacific,38,No,No,0.000224586779950187,21170,,,"","",""
14749,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No,No,0.00864612963050604,14749,,,"","",""
16682,Married,Female,90000,4,Bachelors,Professional,Yes,0,0-1 Miles,Pacific,39,No,No,0.00174510478973389,16682,,,"","",""
26263,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No,No,0.000316896184813231,26263,,,"","",""
19005,Single,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,57,No,No,0.00557214440777898,19005,,,"","",""
26377,Single,Female,70000,3,Partial College,Professional,Yes,1,10+ Miles,North America,53,No,No,0.00566331529989839,26377,,,"","",""
29402,Single,Male,30000,2,Partial College,Clerical,No,2,0-1 Miles,Europe,42,No,No,0.00525813596323133,29402,-76.02704,56.21447,Taunton,I12 7DK,United Kingdom
18520,Married,Male,110000,2,Bachelors,Management,Yes,3,1-2 Miles,North America,40,No,No,0.000789177080150694,18520,,,"","",""
18159,Married,Female,100000,4,High School,Professional,Yes,3,10+ Miles,Europe,52,No,No,9.18318401090801E-05,18159,11.23364,172.11242,Ch�lons-en-Champagne,95459,France
23152,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,No,No,0.0681809335947037,23152,,,"","",""
17723,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,64,No,No,0.0242092050611973,17723,-55.4646,89.99357,Hemel Hempstead,AJ9 6JA,United Kingdom
24278,Married,Male,40000,0,Partial College,Skilled Manual,No,2,1-2 Miles,Pacific,53,No,No,0.00915619451552629,24278,,,"","",""
27320,Married,Male,70000,3,High School,Professional,Yes,1,10+ Miles,Europe,53,No,No,0.00131683680228889,27320,5.43313,-62.82804,Le Grand-Quevilly,7148,France
17487,Single,Male,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,No,No,0.00028636134811677,17487,,,"","",""
29315,Married,Female,90000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,48,No,No,0.0700246468186378,29315,,,"","",""
21725,Single,Female,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,34,No,No,0.00522846076637506,21725,,,"","",""
24530,Single,Male,160000,0,Graduate Degree,Management,No,0,2-5 Miles,North America,39,No,Yes,0.517575979232788,24530,,,"","",""
17675,Married,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,49,No,No,0.00291225872933865,17675,,,"","",""
22037,Married,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,No,Yes,0.74822211265564,22037,,,"","",""
29282,Married,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,No,No,0.000366459629731253,29282,20.7557,-52.13358,"","",""
26483,Single,Female,30000,0,Partial High School,Skilled Manual,No,3,1-2 Miles,North America,61,No,No,0.0196290779858828,26483,,,"","",""
15629,Single,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No,No,0.00266597326844931,15629,-8.04697,154.79465,La Rochelle,19238,France
25168,Married,Male,80000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,51,No,No,0.00311035034246743,25168,,,"","",""
25169,Single,Male,130000,2,Graduate Degree,Management,No,3,0-1 Miles,North America,72,Yes,No,0.0973096117377281,25169,,,"","",""
15945,Married,Female,100000,2,Partial College,Professional,Yes,0,0-1 Miles,North America,42,No,No,0.0032991492189467,15945,,,"","",""
20033,Married,Male,70000,2,Bachelors,Professional,Yes,2,0-1 Miles,North America,43,Yes,No,0.0430845059454441,20033,,,"","",""
14074,Married,Female,10000,1,High School,Skilled Manual,Yes,2,0-1 Miles,Pacific,57,No,No,0.0862720385193825,14074,,,"","",""
22124,Married,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,No,No,2.80120948445983E-05,22124,,,"","",""
26034,Married,Female,60000,3,Bachelors,Professional,Yes,2,0-1 Miles,Pacific,42,No,No,6.34126045042649E-05,26034,,,"","",""
24993,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,54,No,No,0.000367104104952887,24993,,,"","",""
16904,Married,Female,110000,4,Graduate Degree,Management,Yes,0,5-10 Miles,North America,68,No,No,0.00031900595058687,16904,,,"","",""
16622,Single,Male,100000,5,High School,Management,Yes,2,10+ Miles,Pacific,33,No,Yes,0.99640017747879,16622,,,"","",""
26700,Single,Female,80000,4,Partial College,Professional,Yes,2,5-10 Miles,North America,43,No,No,0.00237518851645291,26700,,,"","",""
15938,Married,Male,100000,1,Partial College,Professional,Yes,4,0-1 Miles,North America,41,No,No,0.00024712280719541,15938,,,"","",""
26834,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,No,No,0.0106238098815084,26834,80.84191,-115.46099,Draguignan,75513,France
24428,Married,Female,110000,3,Partial College,Professional,Yes,4,2-5 Miles,North America,46,No,No,0.000921515806112438,24428,,,"","",""
20849,Single,Female,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,36,No,No,0.0262065529823303,20849,61.01868,52.06941,Cherbourg-Octeville,71937,France
27831,Single,Male,20000,0,Partial High School,Manual,No,1,5-10 Miles,Europe,30,No,No,8.36265917314449E-06,27831,-77.39733,-154.34245,Penicuik,G56 9OM,United Kingdom
16303,Single,Female,20000,5,High School,Manual,Yes,2,0-1 Miles,Europe,27,No,No,0.00184787891339511,16303,-77.41276,163.95731,Huntingdon,S45 3BU,United Kingdom
25375,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No,No,0.0616786889731884,25375,,,"","",""
23770,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No,No,0.000415273039834574,23770,-17.82425,-174.96192,Anklam,84696,Germany
20897,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,No,No,0.0300716459751129,20897,-84.37849,-160.35407,Aachen,30937,Germany
22371,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,34,No,No,0.0232865251600742,22371,,,"","",""
28267,Married,Female,110000,3,Partial College,Professional,Yes,4,5-10 Miles,North America,45,No,No,2.9009588615736E-05,28267,,,"","",""
16187,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,26,No,No,0.00839814450591803,16187,10.401,76.73848,Hamburg,78688,Germany
17311,Single,Female,100000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,40,No,No,0.00496911350637674,17311,,,"","",""
27303,Married,Male,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,No,No,0.00144053797703236,27303,19.05299,85.5859,Heidelberg,21539,Germany
15728,Married,Male,110000,5,Partial College,Management,No,3,10+ Miles,Pacific,33,No,Yes,0.746289789676666,15728,,,"","",""
21294,Married,Male,130000,2,Bachelors,Management,Yes,4,0-1 Miles,North America,44,No,No,0.000313913798891008,21294,,,"","",""
25897,Married,Female,70000,1,High School,Professional,Yes,2,10+ Miles,North America,54,No,No,0.000327160843880847,25897,,,"","",""
24095,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,44,No,No,0.045153547078371,24095,30.79492,88.76194,Reims,34525,France
